BirdID,RightTarsus,BodyMass,WingLength,HeadBill,BirthYear,SexEstimate,Observer,CatchTime,Ageclass,Island,Lifespan,ReproductiveOutput,Status,Moult,BirthDate,BirthFieldPeriodID,LastSeenYea,CatchID,FieldPeriodID,OccasionDate,OccasionID,dtemp,dtmin,dtmax,drainfall,OccasionYear,ageatsamp,fys,SurvStatus
680,NA,16.1,66,NA,1993,0,LG,NA,A,CN,2,NA,BrF,NO,1993-07-25,16,1995,1348,17,1994-07-25,359,26.515510752688172,22.2,31.9,NA,1994,1,1,1
681,NA,16.5,67.25,NA,1993,1,AD,NA,A,CN,2,NA,BrM,n,1993-07-25,16,1995,1346,19,1995-06-24,470,26.515510752688172,22.2,31.9,NA,1995,1.9,1,1
774,25.1,17,66,37.3,1994,0,AD,NA,A,CN,8,8,ABX,NA,1994-06-17,17,2002,1233,19,1995-06-17,458,26.66148961809418,21.8,31.7,102.8,1995,1,1,1
775,NA,NA,NA,NA,1994,0,AD,NA,A,CN,3,NA,BrF,NA,1994-06-17,17,1997,1232,19,1995-06-17,458,26.66148961809418,21.8,31.7,102.8,1995,1,1,1
776,26.5,16.8,68,37.8,1994,1,AD,NA,A,CN,6,5,BrM,NA,1994-06-18,17,2000,1229,19,1995-06-18,460,26.66148961809418,21.8,31.7,102.8,1995,1,1,1
823,24.25,15.200000000000001,67,36.35,1994,0,IRH,17:30:00,A,CN,9,7,NA,NA,1994-05-23,17,2003,1170,29,1999-12-02,1005,26.585091768631813,21.8,30.8,NA,1999,5.5,1,1
824,NA,15.6,64,NA,1994,1,AD,NA,A,CN,2,3,BrM,t,1994-05-25,17,1996,1169,19,1995-05-25,417,26.585091768631813,21.8,30.8,NA,1995,1,1,1
825,24.4,14,66,35.4,1994,0,KB,10:50:00,A,CN,12,5,BrF,NA,1994-05-25,17,2006,1167,28,1999-08-20,959,26.585091768631813,21.8,30.8,NA,1999,5.2,1,1
826,23.8,14.45,66.5,36.1,1994,0,AD,NA,A,CN,8,7,ABX,t,1994-05-26,17,2002,1165,19,1995-05-26,419,26.585091768631813,21.8,30.8,NA,1995,1,1,1
827,NA,14.4,66,NA,1994,0,PE,NA,A,CN,4,3,BrF,t,1994-05-27,17,1998,1164,19,1995-05-27,422,26.585091768631813,21.8,30.8,NA,1995,1,1,1
828,27.2,15.9,67.5,NA,1994,1,KO,11:15:00,A,CN,4,NA,ABX,NA,1994-05-27,17,1998,1162,22,1997-07-23,709,26.585091768631813,21.8,30.8,NA,1997,3.2,1,1
830,NA,15.5,67,NA,1994,1,AD,NA,A,CN,2,1,BrM,rlt,1994-05-31,17,1996,1160,19,1995-05-31,428,26.585091768631813,21.8,30.8,NA,1995,1,1,1
831,NA,15.5,70,NA,1994,1,AD,NA,A,CN,2,1,BrM,n,1994-05-31,17,1996,1159,19,1995-05-31,428,26.585091768631813,21.8,30.8,NA,1995,1,1,1
832,24.066666666666666,15,66.375,35.93333333333333,1994,0,DR,10:45:00,A,CN,11,9,BrF,NA,1994-05-31,17,2005,1157,27,1999-05-01,907,26.585091768631813,21.8,30.8,NA,1999,4.9,1,1
833,NA,13.3,64.5,NA,1994,0,AD,NA,A,CN,5,3,H,n,1994-05-31,17,1999,1156,19,1995-05-31,428,26.585091768631813,21.8,30.8,NA,1995,1,1,1
834,NA,NA,66,NA,1994,1,AD,NA,A,CN,1,NA,BrM,r,1994-06-01,17,1995,1155,19,1995-06-01,430,26.504566802620193,21.8,30.8,NA,1995,1,1,1
835,NA,14.2,67.5,NA,1994,0,AD,NA,A,CN,5,6,BrF,lr,1994-06-01,17,1999,1153,19,1995-06-01,430,26.504566802620193,21.8,30.8,NA,1995,1,1,1
836,NA,16.9,66,NA,1994,1,AD,NA,A,CN,3,2,BrM,n,1994-06-03,17,1997,1152,19,1995-06-03,432,26.504566802620193,21.8,30.8,NA,1995,1,1,1
837,26,16.6,67.75,NA,1994,1,KB,11:00:00,A,CN,4,3,BrM,NA,1994-10-07,17,1998,1150,23,1998-01-15,767,27.113118279569893,23.2,32.6,175.05,1998,3.3,1,1
838,NA,12.8,66,NA,1994,0,JK,NA,SA,CN,3,1,ABX,NA,1994-10-07,17,1997,1148,19,1995-06-05,437,27.113118279569893,23.2,32.6,175.05,1995,0.7,1,1
839,NA,13.7,65.5,NA,1995,0,AD,NA,J,CN,0,NA,ABX,n,1995-03-06,19,1995,1147,19,1995-06-04,433,27.813760683760684,22.8,33.3,NA,1995,0.2,0,1
840,NA,14.399999999999999,65,NA,1994,0,AD,NA,A,CN,8,8,BrF,lr,1994-06-05,17,2002,1145,19,1995-06-05,436,26.504566802620193,21.8,30.8,NA,1995,1,1,1
841,NA,13.4,62,NA,1995,0,AD,NA,OFL,CN,1,NA,NA,t,1995-02-09,19,1996,1144,19,1995-06-09,444,28.059233556298775,22.8,33.4,NA,1995,0.3,1,1
842,NA,15,65.5,NA,1994,1,AD,NA,SA,CN,2,NA,ABX,NA,1994-10-12,17,1996,1142,19,1995-08-11,517,27.113118279569893,23.2,32.6,175.05,1995,0.8,1,1
843,NA,14.6,65,NA,1994,0,AD,NA,A,CN,1,NA,ABX,r,1994-06-16,17,1995,1141,19,1995-06-16,456,26.66148961809418,21.8,31.7,102.8,1995,1,1,1
844,NA,NA,65,NA,1994,0,AD,NA,A,CN,4,1,ABX,t,1994-06-16,17,1998,1140,19,1995-06-16,456,26.66148961809418,21.8,31.7,102.8,1995,1,1,1
845,24,14.600000000000001,65.75,36.2,1994,0,AD,NA,A,CN,13,13,BrF,n,1994-06-18,17,2007,1139,19,1995-06-18,460,26.66148961809418,21.8,31.7,102.8,1995,1,1,1
846,NA,15.7,67,NA,1994,1,AD,NA,A,CN,4,3,ABX,lr,1994-06-18,17,1998,1138,19,1995-06-18,460,26.66148961809418,21.8,31.7,102.8,1995,1,1,1
847,25.166666666666668,15.725000000000001,66.875,36.733333333333334,1994,1,DR,15:20:00,A,CN,6,7,BrM,NA,1994-06-19,17,2000,63,39,2000-08-07,4583,26.66148961809418,21.8,31.7,102.8,2000,6.1,1,1
848,24.1,15.033333333333333,67.75,37.2,1994,0,DR,16:00:00,A,CN,6,2,U,NA,1994-10-22,17,2000,8,39,2000-08-01,1018,27.113118279569893,23.2,32.6,175.05,2000,5.8,1,1
849,26.666666666666668,17.1,68.375,37.6,1994,1,AD,NA,A,CN,9,11,BrM,t,1994-06-20,17,2003,1130,19,1995-06-20,466,26.66148961809418,21.8,31.7,102.8,1995,1,1,1
850,23.9,13.766666666666667,65.33333333333333,NA,1994,0,PE,NA,A,CN,4,NA,BrF,NA,1994-06-21,17,1998,1127,21,1996-06-30,562,26.66148961809418,21.8,31.7,102.8,1996,2,1,1
851,NA,16.4,68.5,NA,1994,1,AD,NA,A,CN,4,4,BrM,r,1994-06-25,17,1998,1126,19,1995-06-25,472,26.66148961809418,21.8,31.7,102.8,1995,1,1,1
852,NA,16.5,65,NA,1994,1,AD,NA,A,CN,2,NA,BrM,lrt,1994-06-25,17,1996,1125,19,1995-06-25,472,26.66148961809418,21.8,31.7,102.8,1995,1,1,1
853,NA,15.4,67,NA,1994,0,AD,NA,A,CN,5,8,BrF,n,1994-06-29,17,1999,1124,19,1995-06-29,478,26.66148961809418,21.8,31.7,102.8,1995,1,1,1
854,NA,17.1,69.5,NA,1994,1,AD,NA,A,CN,3,8,BrM,n,1994-06-29,17,1997,1123,19,1995-06-29,478,26.66148961809418,21.8,31.7,102.8,1995,1,1,1
855,NA,17.9,66.5,NA,1994,0,AD,NA,A,CN,3,3,BrF,n,1994-06-29,17,1997,1122,19,1995-06-29,478,26.66148961809418,21.8,31.7,102.8,1995,1,1,1
856,NA,17.6,68,NA,1994,1,AD,NA,A,CN,5,2,ABX,n,1994-06-30,17,1999,1121,19,1995-06-30,479,26.66148961809418,21.8,31.7,102.8,1995,1,1,1
857,NA,16,68,NA,1994,1,AD,NA,A,CN,4,4,BrM,n,1994-07-01,17,1998,1120,19,1995-07-01,480,26.775089605734767,21.8,31.7,102.8,1995,1,1,1
858,24.8,15.35,68.25,37.4,1994,0,DR,15:00:00,A,CN,7,3,BrF,NA,1994-07-01,17,2001,25,39,2000-08-03,1020,26.775089605734767,21.8,31.7,102.8,2000,6.1,1,1
859,24.2,14.6,68.5,36.5,1994,0,AD,NA,A,CN,5,4,ABX,n,1994-07-02,17,1999,1116,19,1995-07-02,481,26.775089605734767,21.8,31.7,102.8,1995,1,1,1
860,NA,17.1,70.5,NA,1994,1,AD,NA,A,CN,4,4,BrM,t,1994-07-03,17,1998,1115,19,1995-07-03,482,26.775089605734767,21.8,31.7,102.8,1995,1,1,1
862,24.5,15.4,66.53333333333333,35.8,1994,0,AD,NA,A,CN,11,10,BrF,lrt,1994-07-04,17,2005,1113,19,1995-07-04,483,26.775089605734767,21.8,31.7,102.8,1995,1,1,1
863,NA,15.4,66.5,NA,1994,0,AD,NA,A,CN,4,NA,BrF,n,1994-07-06,17,1998,1112,19,1995-07-06,485,26.775089605734767,21.8,31.7,102.8,1995,1,1,1
864,NA,15.5,66.5,NA,1994,1,AD,NA,A,CN,2,2,BrM,n,1994-07-06,17,1996,1111,19,1995-07-06,485,26.775089605734767,21.8,31.7,102.8,1995,1,1,1
865,26.4,16.950000000000003,67,37.1,1994,1,KB,11:35:00,A,CN,7,9,BrM,NA,1994-07-09,17,2001,1109,25,1998-08-04,840,26.775089605734767,21.8,31.7,102.8,1998,4.1,1,1
866,NA,15.9,65,NA,1994,1,AD,NA,A,CN,4,1,ABX,t,1994-07-09,17,1998,1108,19,1995-07-09,487,26.775089605734767,21.8,31.7,102.8,1995,1,1,1
867,NA,15.766666666666667,68,NA,1995,1,JK,NA,FL,CN,3,2,FL,NA,1995-07-04,19,1998,1104,19,1995-08-10,516,26.71068100358423,22,31.2,186.8,1995,0.1,1,1
868,25.666666666666668,15.666666666666666,68.83333333333333,36.75,1995,1,Cei,17:30:00,A,CN,3,4,BrM,NA,1995-07-04,19,1998,1100,23,1998-02-17,787,26.71068100358423,22,31.2,186.8,1998,2.6,1,1
869,24.65,14.466666666666667,67,36.55,1995,0,IRH,11:00:00,A,CN,15,9,NA,NA,1995-07-04,19,2010,1095,29,1999-11-21,987,26.71068100358423,22,31.2,186.8,1999,4.4,1,1
872,NA,14.3,68,NA,1994,0,AD,NA,A,CN,2,1,BrF,n,1994-07-24,17,1996,1090,19,1995-07-24,499,26.884650537634407,21.8,32,138,1995,1,1,1
873,NA,16,70,NA,1994,1,AD,NA,A,CN,3,NA,BrM,n,1994-07-24,17,1997,1089,19,1995-07-24,499,26.884650537634407,21.8,32,138,1995,1,1,1
876,NA,15.9,NA,NA,1995,0,AD,NA,J,CN,1,1,H,NA,1995-04-30,19,1996,1086,19,1995-07-29,506,26.941583953680727,22.6,31.9,NA,1995,0.2,1,1
877,NA,16.5,70.5,NA,1994,1,AD,NA,A,CN,4,3,BrM,n,1994-07-31,17,1998,1085,19,1995-07-31,507,26.884650537634407,21.8,32,138,1995,1,1,1
878,NA,15.9,66.5,NA,1994,0,AD,NA,A,CN,4,3,BrF,n,1994-07-31,17,1998,1084,19,1995-07-31,507,26.884650537634407,21.8,32,138,1995,1,1,1
879,NA,16.4,69,NA,1994,1,AD,NA,A,CN,4,1,BrM,n,1994-08-01,17,1998,1083,19,1995-08-01,508,27.0763082437276,21.9,32,138,1995,1,1,1
881,NA,17.8,69.5,NA,1994,1,AD,NA,A,CN,1,4,BrM,ltr,1994-08-15,17,1995,1081,19,1995-08-15,524,27.060456989247314,21.9,32.6,150.96666666666667,1995,1,1,1
884,26.9,16.1,71,NA,1995,1,KB,16:30:00,A,CN,3,3,BrM,NA,1995-08-11,19,1998,1078,23,1998-01-16,769,26.930752688172042,21.5,31.9,218.76666666666668,1998,2.4,1,1
886,25.1,16,68,37.4,1995,1,DR,08:30:00,A,CN,5,2,NA,NA,1995-08-13,19,2000,1074,29,1999-11-22,988,26.930752688172042,21.5,31.9,218.76666666666668,1999,4.3,1,1
889,NA,15.7,69,NA,1995,1,JK,NA,SA,CN,1,NA,AB,NA,1995-08-14,19,1996,3826,21,1996-06-30,561,26.930752688172042,21.5,31.9,218.76666666666668,1996,0.9,1,1
890,NA,16.5,67,NA,1995,1,PE,NA,SA,CN,5,6,AB,NA,1995-08-14,19,2000,1069,21,1996-06-30,562,26.930752688172042,21.5,31.9,218.76666666666668,1996,0.9,1,1
911,26.357142857142858,16.522222222222222,68.27777777777777,37.78333333333333,1994,1,AD,NA,A,CN,16,17,ABX,NA,1994-05-22,17,2010,1032,19,1995-08-11,517,26.585091768631813,21.8,30.8,NA,1995,1.2,1,1
912,24.3,15.125,68.21428571428571,36.425,1994,0,AD,NA,A,CN,14,17,BrF,NA,1994-05-22,17,2008,1028,19,1995-08-20,528,26.585091768631813,21.8,30.8,NA,1995,1.2,1,1
913,NA,15.3,66,NA,1994,0,JK,NA,A,CN,1,NA,AB,m,1994-05-23,17,1995,1027,19,1995-05-23,413,26.585091768631813,21.8,30.8,NA,1995,1,1,1
914,NA,13.9,65,NA,1994,0,AD,NA,A,CN,5,1,AB,n,1994-05-24,17,1999,1026,19,1995-05-24,414,26.585091768631813,21.8,30.8,NA,1995,1,1,1
915,24.7,15.533333333333333,65.5,36,1994,0,JK,NA,A,CN,10,5,ABX,n,1994-05-25,17,2004,1023,19,1995-05-25,418,26.585091768631813,21.8,30.8,NA,1995,1,1,1
916,NA,13.7,69,NA,1994,1,JK,NA,A,CN,4,3,AB,n,1994-05-27,17,1998,1022,19,1995-05-27,421,26.585091768631813,21.8,30.8,NA,1995,1,1,1
917,26.5,15.850000000000001,67.5,NA,1994,1,KB,10:00:00,A,CN,7,9,BrM,NA,1994-05-27,17,2001,1020,23,1998-02-12,784,26.585091768631813,21.8,30.8,NA,1998,3.7,1,1
918,NA,13.7,NA,NA,1994,0,AD,NA,A,CN,1,NA,ABX,t,1994-05-27,17,1995,1019,19,1995-05-27,420,26.585091768631813,21.8,30.8,NA,1995,1,1,1
919,NA,13,67,NA,1994,0,PE,NA,A,CN,11,3,SEEN1,n,1994-05-28,17,2005,1018,19,1995-05-28,425,26.585091768631813,21.8,30.8,NA,1995,1,1,1
920,NA,13.4,66,NA,1994,1,AD,NA,A,CN,2,NA,BrM,n,1994-05-28,17,1996,1017,19,1995-05-28,423,26.585091768631813,21.8,30.8,NA,1995,1,1,1
921,24.55,15.533333333333333,68.33333333333333,36.2,1994,1,KO,11:10:00,A,CN,9,8,BrM,NA,1994-05-28,17,2003,1015,22,1997-07-16,698,26.585091768631813,21.8,30.8,NA,1997,3.1,1,1
922,25.65,17.46666666666667,72,NA,1994,1,AD,NA,A,CN,5,15,BrM,n,1994-06-04,17,1999,1011,19,1995-06-04,433,26.504566802620193,21.8,30.8,NA,1995,1,1,1
923,NA,13.6,63,NA,1994,0,AD,NA,A,CN,1,NA,ABX,n,1994-06-04,17,1995,1010,19,1995-06-04,433,26.504566802620193,21.8,30.8,NA,1995,1,1,1
924,24,14.35,66.75,35.3,1994,0,KB,09:50:00,A,CN,6,3,BrF,NA,1994-06-06,17,2000,1008,25,1998-09-10,874,26.504566802620193,21.8,30.8,NA,1998,4.3,1,1
925,NA,14.7,68,NA,1994,0,AD,NA,A,CN,7,8,BrF,lrt,1994-06-06,17,2001,1006,19,1995-07-03,482,26.504566802620193,21.8,30.8,NA,1995,1.1,1,1
926,NA,16.2,NA,NA,1994,1,JK,NA,A,CN,1,NA,ABX,l,1994-06-06,17,1995,1005,19,1995-06-06,439,26.504566802620193,21.8,30.8,NA,1995,1,1,1
927,25.15,15.799999999999999,65.5,35.8,1994,0,KB,15:45:00,A,CN,9,6,BrF,NA,1994-06-08,17,2003,1003,23,1997-12-27,758,26.504566802620193,21.8,30.8,NA,1997,3.6,1,1
928,NA,16,68.5,NA,1994,1,AD,NA,A,CN,1,NA,BrM,NA,1994-06-08,17,1995,1001,19,1995-08-12,519,26.504566802620193,21.8,30.8,NA,1995,1.2,1,1
929,27,16.950000000000003,69,37.6,1994,1,JK,NA,A,CN,11,9,BrM,lt,1994-06-09,17,2005,1000,19,1995-06-09,445,26.66148961809418,21.8,31.7,102.8,1995,1,1,1
930,24.85,15.366666666666667,65.66666666666667,36.35,1994,0,JK,NA,A,CN,19,10,ABX,t,1994-06-08,17,2013,999,19,1995-06-08,443,26.504566802620193,21.8,30.8,NA,1995,1,1,1
931,NA,14.2,63,NA,1994,0,JK,NA,SA,CN,3,1,ABX,NA,1994-10-13,17,1997,998,19,1995-06-10,447,27.113118279569893,23.2,32.6,175.05,1995,0.7,1,1
932,23.8,13.866666666666667,66.5,36.2,1994,0,KO,16:45:00,A,CN,9,5,H,NA,1994-06-10,17,2003,995,22,1997-07-06,677,26.66148961809418,21.8,31.7,102.8,1997,3.1,1,1
937,NA,16,67,NA,1994,0,JK,NA,A,CN,1,NA,ABX,n,1994-06-16,17,1995,990,19,1995-06-16,457,26.66148961809418,21.8,31.7,102.8,1995,1,1,1
938,NA,NA,NA,NA,1994,0,AD,NA,A,CN,7,5,ABX,NA,1994-06-16,17,2001,989,19,1995-06-16,456,26.66148961809418,21.8,31.7,102.8,1995,1,1,1
939,NA,16.8,69.5,NA,1994,1,JK,NA,SA,CN,1,NA,AB,lr,1994-10-21,17,1995,987,19,1995-06-18,461,27.113118279569893,23.2,32.6,175.05,1995,0.7,1,1
940,NA,14.2,67,NA,1994,0,JK,NA,A,CN,1,NA,BrF,t,1994-06-19,17,1995,986,19,1995-06-19,464,26.66148961809418,21.8,31.7,102.8,1995,1,1,1
941,26.5,16.35,69.75,NA,1994,1,KO,16:45:00,A,CN,4,4,BrM,NA,1994-06-19,17,1998,984,22,1997-07-13,690,26.66148961809418,21.8,31.7,102.8,1997,3.1,1,1
942,23.6,14.85,66,NA,1994,0,KO,11:15:00,A,CN,4,3,BrF,NA,1994-06-25,17,1998,982,22,1997-08-21,751,26.66148961809418,21.8,31.7,102.8,1997,3.2,1,1
947,NA,15.9,68,NA,1994,1,JK,NA,A,CN,4,4,FLOAT,NA,1994-08-08,17,1998,977,19,1995-08-08,514,27.0763082437276,21.9,32,138,1995,1,1,1
949,24.6,14.633333333333333,67,35,1995,0,Cei,10:30:00,A,CN,10,6,BrF,NA,1995-08-03,19,2005,972,23,1998-01-28,775,26.96573476702509,21.5,31.8,131.85000000000002,1998,2.5,1,1
950,NA,14,67,NA,1995,0,PE,NA,A,CN,1,NA,H,NA,1995-06-30,19,1996,971,21,1996-06-29,559,26.656397849462365,22,31.2,186.8,1996,1,1,1
951,NA,13.7,68,NA,1995,0,PE,NA,A,CN,7,5,ABX,NA,1995-06-30,19,2002,969,21,1996-06-29,559,26.656397849462365,22,31.2,186.8,1996,1,1,1
1015,NA,18,69,NA,1995,1,PE,NA,A,CN,1,1,BrM,NA,1995-06-30,19,1996,866,21,1996-06-29,559,26.656397849462365,22,31.2,186.8,1996,1,1,1
1017,24.2,15.4,67,NA,1992,0,KB,15:00:00,A,CN,12,13,BrF,NA,1992-08-10,14,2004,863,22,1997-07-14,692,26.566794871794873,21.8,32.8,NA,1997,4.9,1,1
1018,26.25,17.24,70,37.05,1995,1,PE,NA,SA,CN,12,17,BrM,NA,1995-11-03,19,2007,862,21,1996-06-30,562,26.825806451612902,22.6,31.9,392.6,1996,0.7,1,1
1019,25.2,14.833333333333334,66.75,NA,1995,0,PE,NA,SA,CN,4,3,ABX,NA,1995-11-03,19,1999,859,21,1996-06-30,562,26.825806451612902,22.6,31.9,392.6,1996,0.7,1,1
1020,26.075,17.52,70,37.2,1995,1,KB,11:00:00,A,CN,7,6,BrM,NA,1995-11-03,19,2002,856,23,1998-01-15,767,26.825806451612902,22.6,31.9,392.6,1998,2.2,1,1
1021,NA,14.7,65,NA,1995,0,PE,NA,A,CN,1,NA,BrF,NA,1995-07-01,19,1996,855,21,1996-06-30,562,26.71068100358423,22,31.2,186.8,1996,1,1,1
1022,23.4,13.600000000000001,68,35.3,1995,0,PE,NA,SA,CN,5,2,ABX,NA,1995-11-03,19,2000,853,21,1996-06-30,562,26.825806451612902,22.6,31.9,392.6,1996,0.7,1,1
1023,NA,16.1,70,NA,1995,1,PE,NA,A,CN,1,NA,ABX,NA,1995-07-01,19,1996,852,21,1996-06-30,562,26.71068100358423,22,31.2,186.8,1996,1,1,1
1024,24.85,14.466666666666667,65.33333333333333,36.3,1995,0,PE,NA,A,CN,12,16,AB,NA,1995-07-01,19,2007,851,21,1996-06-30,562,26.71068100358423,22,31.2,186.8,1996,1,1,1
1025,NA,17,70,NA,1995,1,PE,NA,A,CN,1,NA,ABX,NA,1995-07-01,19,1996,850,21,1996-06-30,562,26.71068100358423,22,31.2,186.8,1996,1,1,1
1026,NA,14.3,65,NA,1996,0,PE,NA,OFL,CN,2,1,OFL,NA,1996-03-02,21,1998,849,21,1996-06-30,562,27.09166666666667,22.6,33.6,NA,1996,0.3,1,1
1027,NA,NA,70,NA,1995,1,PE,NA,A,CN,1,NA,ABX,NA,1995-07-01,19,1996,848,21,1996-06-30,562,26.71068100358423,22,31.2,186.8,1996,1,1,1
1028,26,16.733333333333334,69.33333333333333,37.349999999999994,1995,1,DR,16:00:00,A,CN,5,11,BrM,NA,1995-07-01,19,2000,845,23,1998-03-10,796,26.71068100358423,22,31.2,186.8,1998,2.7,1,1
1029,26.6,16.525,70,37.225,1996,1,DR,16:10:00,A,CN,14,10,BrM,NA,1996-06-21,21,2010,844,23,1998-03-22,806,26.008449883449885,21.7,31.3,2.8,1998,1.8,1,1
1030,25.2,16.6,69,NA,1996,1,KO,10:15:00,SA,CN,1,NA,ABX,NA,1996-06-22,21,1997,841,22,1997-08-21,751,26.008449883449885,21.7,31.3,2.8,1997,1.2,1,1
1031,26.457142857142856,17.475,71.07142857142857,37.1,1996,1,KB,13:30:00,SA,CN,14,10,SEEN1,NA,1996-06-22,21,2010,839,23,1998-01-18,771,26.008449883449885,21.7,31.3,2.8,1998,1.6,1,1
1032,25.866666666666667,16.85,70.33333333333333,36.2,1996,1,DR,16:00:00,A,CN,5,5,BrM,NA,1996-06-22,21,2001,101,39,2000-07-29,1016,26.008449883449885,21.7,31.3,2.8,2000,4.1,1,1
1033,24.9,13.8,67.25,NA,1996,0,DR,NA,A,CN,1,NA,H,NA,1996-06-30,21,1997,832,22,1997-08-14,744,26.008449883449885,21.7,31.3,2.8,1997,1.1,1,1
1035,NA,16.5,69,NA,1995,1,JK,NA,A,CN,1,NA,ABX,NA,1995-07-16,19,1996,828,21,1996-07-15,574,26.763010752688174,21.5,31.8,131.85000000000002,1996,1,1,1
1036,23.7,14.8,65.5,NA,1995,0,PE,NA,A,CN,3,NA,SEEN2,NA,1995-07-16,19,1998,826,21,1996-07-15,575,26.763010752688174,21.5,31.8,131.85000000000002,1996,1,1,1
1037,26.1,17.45,69.5,NA,1995,1,JK,NA,A,CN,4,2,BrM,NA,1995-07-16,19,1999,823,21,1996-07-15,574,26.763010752688174,21.5,31.8,131.85000000000002,1996,1,1,1
1039,NA,15.8,70,NA,1995,1,JK,NA,A,CN,6,5,BrM,NA,1995-07-16,19,2001,821,21,1996-07-15,574,26.763010752688174,21.5,31.8,131.85000000000002,1996,1,1,1
1040,26.275,16.96,69.1,37.16666666666667,1995,1,KB,16:30:00,A,CN,11,13,BrM,NA,1995-07-16,19,2006,819,22,1997-08-03,729,26.763010752688174,21.5,31.8,131.85000000000002,1997,2.1,1,1
1041,27.4,18.4,69.5,NA,1995,1,KB,16:05:00,A,CN,4,9,BrM,NA,1995-07-16,19,1999,817,22,1997-07-23,707,26.763010752688174,21.5,31.8,131.85000000000002,1997,2,1,1
1042,25.057142857142857,15.585714285714285,66.85714285714286,36.54,1996,0,DR,09:30:00,A,CN,20,15,FLOAT,NA,1996-07-04,21,2016,814,22,1997-07-26,715,26.2010101010101,21.8,31.3,2.8,1997,1.1,1,1
1043,24.55,15.18,64,35.96666666666667,1995,0,KO,16:00:00,A,CN,15,16,BrF,NA,1995-07-16,19,2010,811,22,1997-08-09,737,26.763010752688174,21.5,31.8,131.85000000000002,1997,2.1,1,1
1045,24.85,16.15,68,36.1,1996,1,KB,16:30:00,A,CN,5,3,SEEN1,NA,1996-07-22,21,2001,805,22,1997-07-11,685,26.37159090909091,21.8,31.9,105,1997,1,1,1
1047,24.1,16.05,67,36,1996,1,KB,07:55:00,SA,CN,3,3,ABX,NA,1996-07-28,21,1999,801,22,1997-07-11,685,26.37159090909091,21.8,31.9,105,1997,1,1,1
1049,23.633333333333333,14.433333333333334,67.33333333333333,36.1,1996,0,KB,13:00:00,SA,CN,7,6,ABX,NA,1996-07-22,21,2003,797,22,1997-07-26,716,26.37159090909091,21.8,31.9,105,1997,1,1,1
1051,22.3,14.15,68,NA,1996,0,KO,11:00:00,SA,CN,2,NA,SEEN1,NA,1996-08-01,21,1998,794,22,1997-07-12,688,26.673232323232323,21.8,31.9,105,1997,0.9,1,1
1055,NA,17.1,66.5,NA,1995,0,PE,NA,A,CN,1,NA,BrF,NA,1995-07-19,19,1996,786,21,1996-07-18,576,26.763010752688174,21.5,31.8,131.85000000000002,1996,1,1,1
1059,24.3,17.8,68,35.8,1996,0,DR,11:00:00,A,CN,8,6,BrF,NA,1996-07-16,21,2004,2664,41,2002-07-21,1054,26.37159090909091,21.8,31.9,105,2002,6,1,1
1061,26.3,15.3,71,NA,1996,1,KB,11:10:00,A,CN,2,NA,H,NA,1996-07-28,21,1998,776,22,1997-08-07,732,26.37159090909091,21.8,31.9,105,1997,1,1,1
1062,25.4,NA,70,37.4,1996,1,KB,16:20:00,A,CN,3,1,BrM,NA,1996-07-17,21,1999,775,26,1999-01-20,890,26.37159090909091,21.8,31.9,105,1999,2.5,1,1
1063,24.9,15.7,69,36.9,1996,1,DR,15:15:00,A,CN,4,2,BrM,NA,1996-07-21,21,2000,27,39,2000-08-03,1020,26.37159090909091,21.8,31.9,105,2000,4,1,1
1130,23.6,14.2,67.25,35.3,1996,0,KO,10:15:00,A,CN,4,2,SEEN2,NA,1996-07-27,21,2000,739,22,1997-07-27,720,26.37159090909091,21.8,31.9,105,1997,1,1,1
1151,26.15,16,69,NA,1996,1,DR,07:30:00,A,CN,3,NA,BrM,NA,1996-07-04,21,1999,712,22,1997-07-30,724,26.2010101010101,21.8,31.3,2.8,1997,1.1,1,1
1152,24.8,14.45,65.5,37.2,1997,0,KB,17:00:00,FL,CN,5,1,FL,NA,1997-05-06,22,2002,710,22,1997-07-05,671,26.954222222222224,22,30.4,NA,1997,0.2,1,1
1153,25.1,16.6,70,36.4,1996,1,DD,12:20:00,A,CN,3,NA,BrM,NA,1996-11-10,21,1999,708,25,1998-08-06,843,27.516129032258064,22,32,124.8,1998,1.7,1,1
1154,25.8,NA,69,NA,1996,1,KB,11:40:00,A,CN,4,2,BrM,NA,1996-07-08,21,2000,707,22,1997-07-08,680,26.2010101010101,21.8,31.3,2.8,1997,1,1,1
1155,24,15.633333333333333,66,35.93333333333334,1996,0,KB,11:40:00,A,CN,12,5,BrF,NA,1996-07-08,21,2008,706,22,1997-07-08,680,26.2010101010101,21.8,31.3,2.8,1997,1,1,1
1156,26,15.5,70,NA,1996,1,KB,09:15:00,A,CN,5,2,ABX,NA,1996-07-06,21,2001,704,22,1997-07-06,675,26.2010101010101,21.8,31.3,2.8,1997,1,1,1
1157,26.950000000000003,16.65,70.5,NA,1996,1,KO,09:45:00,A,CN,2,NA,BrM,NA,1996-07-06,21,1998,702,22,1997-07-17,700,26.2010101010101,21.8,31.3,2.8,1997,1,1,1
1158,24.533333333333335,14.633333333333333,67.16666666666667,35.7,1996,0,KB,12:20:00,A,CN,6,2,H,NA,1996-07-10,21,2002,700,25,1998-06-23,813,26.37159090909091,21.8,31.9,105,1998,2,1,1
